"ID_REF","non_pulsed_196","non_pulsed_198","non_pulsed_201","pulsed_200","pulsed_203","pulsed_205"
"1367452_at",12.13211155,11.86779308,11.8597641,11.86602306,11.8000288,11.88649273
"1367453_at",10.64885807,10.90558529,10.71160126,10.80079746,10.66017151,10.83213711
"1367454_at",10.86532116,10.90408707,10.79473972,10.64750862,10.52728653,10.54591846
"1367455_at",11.5632019,11.76873493,11.65352726,11.73155022,11.70387745,11.62100887
"1367456_at",11.97041321,12.02438641,12.06882763,12.12883663,12.01699829,11.95661163
"1367457_at",10.50566769,10.60176182,10.69313526,10.71101665,10.63460159,10.73614597
"1367458_at",8.54039669,8.521305084,8.449339867,8.618648529,8.526154518,8.459101677
"1367459_at",12.2838316,12.27863789,12.22937679,12.20827866,12.12171364,12.22260284
"1367460_at",11.90915966,11.75266838,11.67525482,11.59693813,11.58144474,11.72477913
"1367461_at",10.88848495,10.70011902,10.77123928,10.73545647,10.57167625,10.56556606
"1367462_at",11.1253643,11.02100945,10.89169979,10.80380058,10.80319595,11.04777241
"1367463_at",10.35996151,10.85632992,10.86560059,11.1556139,11.17866039,11.02939892
"1367464_at",9.675333977,9.638344765,9.647158623,10.02884769,9.857909203,10.03963089
"1367465_at",10.7218008,10.98187828,10.76047325,10.71065903,10.54630852,10.53923035
"1367466_at",10.1479969,10.16990185,10.31111622,10.37204742,10.34227467,10.53866482
"1367467_at",10.89332676,10.99092388,10.97842693,10.93848801,11.13794327,11.13731956
"1367468_at",9.644178391,9.749712944,9.830368042,9.780863762,9.819211006,10.05032444
"1367469_at",12.83298683,12.77666664,12.7362175,12.83812237,12.77787399,12.83110619
"1367470_at",11.04080296,10.94849777,10.88849926,10.93420124,10.698246,10.81923771
"1367471_at",9.766819,10.14022732,10.04459381,10.27835464,10.26540852,10.35220146
"1367472_at",10.78972149,10.91062832,10.74676609,10.82824421,10.8169775,10.9923439
"1367473_at",10.67013454,10.75890541,10.80906105,10.74363518,10.88833714,10.85552692
"1367474_at",9.253322601,9.182528496,9.163898468,9.472578049,9.341347694,9.579808235
"1367475_at",11.92347431,11.76029491,11.65186882,11.6360836,11.47899532,11.72813892
"1367476_at",11.45226574,11.54984188,11.55924225,11.5194521,11.55717278,11.55611897
"1367477_at",10.04013348,10.32411194,10.47582436,10.4040699,10.63724422,10.4976902
"1367478_at",9.056556702,9.102358818,9.160654068,9.088013649,9.243533134,9.252885818
"1367479_at",11.18104076,11.53649807,11.56268406,11.50470829,11.69316483,11.41692543
"1367480_at",10.36165619,10.37675571,10.35761452,10.50920582,10.35739899,10.36744118
"1367481_at",9.945588112,9.830148697,9.993958473,9.927013397,10.11158085,10.1578722
"1367482_at",10.42474079,10.3306036,10.4518919,10.1903677,10.36005878,10.46943569
"1367483_at",9.141580582,9.252443314,9.437095642,9.297632217,9.596112251,9.723444939
"1367484_at",10.67987347,10.42335224,10.5167408,10.43024349,10.57085609,10.57614422
"1367485_at",10.87625408,10.84876442,10.88294792,10.84198093,10.85741711,10.82473469
"1367486_at",8.797828674,9.044978142,8.963717461,9.315485001,9.139990807,9.337220192
"1367487_at",8.096816063,7.841326237,8.165719986,8.098166466,8.050625801,8.022642136
"1367488_at",9.493647575,9.716248512,9.679452896,9.843056679,9.732719421,9.907636642
"1367489_at",7.679071426,7.620825291,7.748431206,7.796057224,7.560405731,7.799014568
"1367490_at",8.528938293,8.398159027,8.627869606,9.043904305,8.900120735,9.187924385
"1367491_at",10.00173664,9.914638519,10.05832767,10.05001831,9.939558029,9.917674065
"1367492_at",10.18816471,10.28129292,10.20804882,10.16376114,10.20569706,10.30677032
"1367493_at",9.988530159,9.811003685,9.848552704,10.0538578,9.941919327,9.943147659
"1367494_at",10.04987812,10.27212429,10.37399292,10.29214764,10.42803478,10.2247591
"1367495_at",10.41017628,10.21305466,10.32117748,10.1986227,10.10272503,9.721747398
"1367496_at",11.33890629,11.27651787,11.30355549,11.2628727,11.19214439,11.31706429
"1367497_at",9.990769386,9.891477585,9.805095673,9.710336685,9.51765728,9.486858368
"1367498_at",9.245775223,9.281103134,9.405619621,9.449939728,9.318281174,9.412771225
"1367499_at",8.16737175,8.25138855,8.627552032,8.708497047,8.431251526,8.416682243
"1367500_at",11.21134663,11.42604256,11.28318214,11.3870182,11.34176922,11.38707924
"1367501_at",9.57597065,9.445954323,9.494338989,9.597827911,9.521819115,9.538820267
"1367502_at",8.61393261,8.928134918,8.973464012,8.937412262,9.223856926,9.084239006
"1367503_at",10.7526083,10.92950344,10.85882759,10.71999454,10.74831581,10.69387913
"1367504_at",9.289107323,9.268044472,9.248865128,9.333678246,9.169527054,9.130648613
"1367505_at",8.76789856,8.677379608,8.774744034,8.771931648,8.682239532,8.879669189
"1367506_at",9.607914925,9.847062111,10.08434868,10.07433033,10.44267559,10.10414314
"1367507_at",7.175388813,7.083176136,7.210227966,7.39986515,7.293437481,7.635711193
"1367508_at",8.758580208,9.018330574,9.182875633,9.27166748,9.382338524,9.377750397
"1367509_at",10.25084686,10.4075737,10.42966843,10.45403671,10.63636684,10.6785984
"1367510_at",10.01668072,9.979268074,9.973134995,9.78371048,10.02761745,10.31408024
"1367511_at",9.565187454,9.17130661,9.407248497,9.267241478,9.346673012,9.646810532
"1367512_at",11.28557968,11.19999218,11.16516972,11.10422039,11.09428787,11.18263912
"1367513_at",9.623814583,9.375911713,9.537683487,9.339091301,9.49710083,9.66549015
"1367514_at",9.16179657,8.906544685,8.992630005,8.680868149,8.775242805,9.231402397
"1367515_at",9.496172905,9.386737823,9.601614952,9.649597168,9.752972603,9.627262115
"1367516_at",8.198244095,8.391042709,8.435098648,8.71553421,8.630717278,8.791353226
"1367517_at",7.72429657,7.01392746,7.487391472,7.175481796,7.491678715,8.327835083
"1367518_at",9.479650497,9.395009041,9.437604904,9.337410927,9.280358315,9.522771835
"1367519_at",9.280837059,9.559923172,9.510641098,9.413477898,9.373318672,9.561737061
"1367520_at",9.872228622,9.907024384,9.959511757,10.09786987,10.20157528,10.36818314
"1367521_at",7.649577618,8.364659309,8.020935059,8.460054398,8.053753853,7.922217846
"1367522_at",8.99229908,9.028767586,9.121548653,9.240209579,9.104875565,9.2805233
"1367523_at",10.04502106,9.985397339,10.15154266,9.82431221,10.01947117,10.12923717
"1367524_at",7.319354534,7.697754383,7.539088249,7.878796101,7.672235966,7.755190372
"1367525_at",10.16505337,9.796388626,10.09075642,9.88438797,9.867765427,10.33925438
"1367526_at",9.288186073,9.414556503,9.553089142,9.560136795,9.659072876,9.56255722
"1367527_at",7.977794647,8.031263351,8.088798523,8.195129395,8.542881012,8.485911369
"1367528_at",8.941748619,8.804315567,8.720317841,8.876747131,8.633167267,8.817879677
"1367529_at",9.733481407,9.643301964,9.600496292,9.489522934,9.547944069,9.701034546
"1367530_at",8.690043449,8.621846199,8.744344711,8.919216156,9.059137344,9.093712807
"1367531_at",11.05654526,11.06958008,10.96383095,11.10735416,10.97969437,11.28264999
"1367532_at",11.50905609,11.49306011,11.62175369,11.53315163,11.56239223,11.75615406
"1367533_at",9.088323593,9.333338737,9.400362015,9.248543739,9.437706947,9.268268585
"1367534_at",9.208422661,8.74686718,9.078569412,8.898215294,8.77944088,9.159402847
"1367535_at",8.425406456,9.017713547,8.702177048,8.997844696,8.826575279,8.960898399
"1367536_at",7.844388485,7.989842892,8.181746483,7.632027626,8.180269241,8.243400574
"1367537_at",8.931881905,9.253555298,9.217643738,9.489769936,9.334172249,9.312456131
"1367538_at",8.791164398,8.923377991,8.910949707,8.885467529,8.929718018,9.001745224
"1367539_at",9.112485886,8.51906395,8.936741829,9.026948929,9.083847046,9.00302124
"1367540_at",7.991137028,8.107273102,8.553168297,8.527601242,8.543998718,8.940937996
"1367541_at",9.63257122,9.850579262,9.868116379,9.601774216,10.10576725,9.877913475
"1367542_at",8.394298553,8.707609177,8.709654808,8.626098633,8.842506409,8.82280159
"1367543_at",8.972659111,9.127314568,9.198964119,9.467670441,9.325945854,9.559835434
"1367544_at",8.419521332,8.854962349,8.804759026,8.87832737,8.94954586,8.886668205
"1367545_at",9.138454437,9.042646408,9.301877975,9.325100899,9.368326187,9.478143692
"1367546_at",10.02786541,10.08781719,9.999814987,10.17371273,10.13413239,10.309515
"1367547_at",9.504943848,9.703731537,9.680685043,9.558948517,9.724913597,9.695034027
"1367548_at",8.174944878,8.075974464,8.11715889,8.201588631,8.11105442,8.434382439
"1367549_a_at",10.97537136,11.0051775,11.15274334,11.07967663,11.0463438,11.3954277
"1367550_a_at",10.2503767,10.42555714,10.43999481,10.23203659,10.45092297,10.39748764
"1367551_a_at",10.15080643,10.23942375,10.20675755,9.950551987,10.18037796,10.19987488
"1367552_at",5.346620083,5.853353024,5.561255455,6.061882973,6.201890945,5.572065353
"1367553_x_at",5.473291874,6.108588219,5.672589302,5.716254234,5.530473232,5.631083965
"1367554_at",3.37836647,3.37754631,3.38760376,3.378549576,3.360920906,3.446621895
"1367555_at",4.193775654,3.822755098,3.887473583,3.81161809,3.718532562,3.446621895
"1367556_s_at",3.988319159,3.788957357,3.321928024,4.142815113,3.894606829,3.619932413
"1367557_s_at",13.15589809,13.32333851,13.32854557,13.31370831,13.34160614,13.0933485
"1367558_x_at",3.37836647,3.37754631,3.321928024,3.378549576,3.360920906,3.446621895
"1367559_at",12.96637154,12.77933693,12.63894844,12.96164799,12.83238125,13.00067234
"1367560_at",13.14500999,12.98374367,12.94639206,12.9763031,12.99240494,12.89893341
"1367561_at",13.10201836,13.05824184,13.03371811,12.99326134,13.04075623,12.94004154
"1367562_at",13.19931698,12.94898224,12.8878212,12.78986073,12.78315544,13.01172924
"1367563_at",12.99248695,12.82834053,12.79375935,12.72325802,12.59265041,12.86644077
"1367564_at",13.55633831,13.69206429,13.71222591,13.06472492,13.5637722,13.04201412
"1367565_a_at",13.24877548,13.24185371,13.25008488,13.36474419,13.44382286,13.28749847
"1367566_at",6.705750465,7.09733963,7.030031204,6.462070465,6.603079319,6.147869587
"1367567_at",12.84410858,12.77101421,12.72742271,12.74664974,12.76351833,12.86774254
"1367568_a_at",13.13171959,12.5063715,12.36054325,12.31654739,12.81777,12.87717628
"1367569_at",12.8369751,12.74641609,12.73144245,12.70737267,12.67805481,12.6193161
"1367570_at",12.88479805,12.5839529,12.34526825,11.98543644,11.33558273,10.74078846
"1367571_a_at",7.422807217,7.002743244,6.983822346,6.227020264,6.700603008,6.493065357
"1367572_at",12.38652802,13.05991268,12.93174553,13.00433159,13.03789997,13.1856966
"1367573_at",13.19248009,13.14188576,13.01165676,13.10689068,13.05721569,13.12780285
"1367574_at",13.44234562,13.27708912,13.21036339,13.15023708,12.89897823,12.97610855
"1367575_at",12.71642971,12.91932964,12.83167934,12.78609276,12.83361435,12.65708733
"1367576_at",12.20211983,12.29412937,12.24675655,11.8991375,12.04546738,12.26934624
"1367577_at",12.35691357,12.59637833,12.24614716,12.44425583,12.29531288,12.25684071
"1367578_at",11.90576172,11.97025204,12.02472115,11.93871117,11.99079418,12.1346302
"1367579_a_at",13.20573425,13.02503109,12.90020657,12.71504498,12.65468121,12.48842049
"1367580_at",12.61212444,12.57793903,12.61212444,12.50133228,12.52294731,12.55194473
"1367581_a_at",11.96024323,11.01714516,10.01026821,9.977570534,9.72462368,10.85361576
"1367582_at",12.81507587,12.74833298,12.74233818,12.63406754,12.74717331,12.71400928
"1367583_at",13.37778473,13.30085278,13.31153965,13.35450172,13.32726765,13.33454895
"1367584_at",12.83575153,12.8708725,12.83349609,12.76881695,12.48280716,12.16039753
"1367585_a_at",11.26960564,11.59184074,11.52807331,11.60632896,11.60246181,11.79912472
"1367586_at",12.62802982,12.87833023,12.8181057,12.67999363,12.77649689,12.64210701
"1367587_at",5.855370998,5.464847088,5.260047436,5.475815773,5.406680584,5.420411587
"1367588_a_at",13.1464386,12.97830009,12.98956013,13.01286983,12.99174213,13.05360413
"1367589_at",11.74640751,12.42274666,12.45315742,12.53295612,12.77743816,12.8099308
"1367590_at",12.43789196,12.37698364,12.39860725,12.45109177,12.34543419,12.09645939
"1367591_at",10.9222517,11.31057358,11.2916851,11.28755474,11.49782181,11.34745502
"1367592_at",13.17131519,13.39614677,13.24536324,13.38371944,13.33349419,13.43936634
"1367593_at",10.03334904,9.926202774,9.856192589,9.31114006,9.182148933,10.01725769
"1367594_at",13.02607346,12.41843414,12.38381863,12.2802887,12.27951813,12.79420567
"1367595_s_at",13.04963589,12.59399223,12.7833786,12.6955471,12.73141861,12.88772678
"1367596_at",13.00328636,12.91227913,12.8455019,12.95743084,12.90834808,12.86127663
"1367597_at",13.29316902,13.179142,13.18229389,13.20992565,13.18408012,13.0395813
"1367598_at",6.08654356,6.319908619,6.037575722,5.681168079,6.197286606,6.128874302
"1367599_at",11.91263485,12.47973156,12.51316738,12.69102097,12.75864697,12.75849342
"1367600_at",11.70706463,12.59134007,12.07455158,11.81791496,12.01141453,12.16871262
"1367601_at",11.00700474,11.31429005,11.1140728,11.38476849,10.9124794,10.43582153
"1367602_at",11.7771349,11.90670204,11.78488064,11.8686552,11.6208849,11.02532578
"1367603_at",11.42282963,12.08386135,12.05014801,12.01202774,12.13996696,12.16037083
"1367604_at",12.48807144,12.60503769,12.51253223,12.52402115,12.45827389,12.62229633
"1367605_at",12.51219368,12.19804192,12.13626671,11.99250031,11.81564713,11.86711788
"1367606_at",13.21922779,13.1575222,13.13543892,13.18671131,13.2000618,13.10524082
"1367607_at",12.83350754,13.0789938,13.04802799,13.11858273,13.15856743,13.01882362
"1367608_at",6.693963528,6.876841068,6.184582233,6.584374428,6.365932465,6.46257782
"1367609_at",10.55526924,10.78386211,10.69330025,10.69747639,10.83637047,10.66403389
"1367610_at",13.25711536,13.21167278,13.18006802,13.19687557,13.15300655,13.21164131
"1367611_at",7.516480446,7.334407806,7.206726074,7.457194328,7.326561928,7.327644348
"1367612_at",10.05274677,10.08996582,10.90792084,10.83947849,11.57600784,11.47048473
"1367613_at",12.56670666,12.55812931,12.54811478,12.64571476,12.63808155,12.50025082
"1367614_at",12.41751957,12.09200478,12.16168976,12.18515205,11.82201099,11.37042141
"1367615_at",5.98017931,5.887640476,5.648636818,6.111303806,5.734279156,5.753030777
"1367616_at",12.47869492,12.93736172,13.10691357,12.60449219,12.957407,12.55174828
"1367617_at",12.63804913,12.87938881,12.93681622,13.04109383,13.09025955,12.91713524
"1367618_a_at",12.80981255,12.69682407,12.71302223,12.71394825,12.75978565,12.78604221
"1367619_at",11.23400211,11.23057175,11.22054958,11.50660801,11.38496113,11.04099846
"1367620_at",12.87372684,13.03875732,13.04017639,13.16255474,13.13111687,12.93812561
"1367621_at",9.836343765,9.988722801,9.749056816,9.733270645,9.860405922,9.872668266
"1367622_at",12.4558773,12.75485325,12.7742281,12.81134892,12.94230843,12.89505482
"1367623_at",12.6754303,12.71043015,12.71930695,12.74919224,12.72677708,12.68079853
"1367624_at",11.97104645,12.05350304,12.18658829,12.2784853,12.28274059,12.24829197
"1367625_at",13.14726639,13.06712246,13.04356289,13.01660252,13.03590965,12.97802162
"1367626_at",10.13615227,11.42546558,11.53043842,12.17378139,12.30042648,12.52073193
"1367627_at",7.440590382,7.482564926,7.333501339,6.147182465,6.017598629,5.882272243
"1367628_at",12.75485325,12.76596069,12.6308651,12.3716774,12.01483917,12.17782688
"1367629_at",12.81873798,13.13140106,13.09915829,13.17241192,13.181674,12.97516346
"1367630_at",13.10875893,12.94107533,13.07596397,12.99554062,13.05417728,12.89270306
"1367631_at",13.40950298,13.26632881,13.27281094,13.190588,13.07671356,12.88927841
"1367632_at",9.479556084,9.032414436,9.307914734,9.257746696,9.579249382,10.19402122
"1367633_at",8.441970825,8.485023499,8.561113358,8.39952755,8.760266304,9.132534027
"1367634_at",13.46404362,13.36565304,13.3741703,13.40490341,13.39743137,13.2500391
"1367635_at",12.5033884,12.37892151,12.34420204,12.18478394,12.12199497,12.36198425
"1367636_at",11.52755356,11.16294956,10.94000626,10.6525116,10.81678677,11.56391525
"1367637_a_at",11.67341805,11.74003029,11.73628521,11.71378422,11.82974243,11.96276283
"1367638_at",8.867308617,9.493125916,9.503816605,9.96323967,9.880163193,9.848653793
"1367639_a_at",13.2456255,13.09002876,13.07758045,13.01695633,13.0823679,12.97566605
"1367640_at",13.24600315,13.03476715,13.12992668,13.04785633,13.07618046,12.94166279
"1367641_at",12.35332584,12.56468296,12.51969051,12.56110191,12.62598419,12.61728477
"1367642_at",11.38289452,11.74057102,11.63312912,11.98749161,11.94041824,11.95385933
"1367643_at",11.84680653,11.83686733,11.92996407,11.70642662,11.90287495,12.20218754
"1367644_at",9.247016907,9.56675148,9.488210678,9.818510056,9.540453911,10.17401695
"1367645_at",13.26835442,13.21927929,13.26129532,13.24820805,13.27410412,13.06719685
"1367646_at",12.47590542,12.0101738,12.0763607,11.86858654,11.96072388,12.25973606
"1367647_at",6.972272396,6.728899002,6.519786835,6.496760368,6.462463856,6.785686493
"1367648_at",7.121503353,6.299234867,6.425596237,5.96569109,6.261228085,6.386329174
"1367649_at",7.768539429,6.922810555,7.395479202,6.62328434,7.118607998,8.337712288
"1367650_at",9.710632324,10.28504848,10.07687664,10.37996101,9.874936104,10.23583984
"1367651_at",11.69136715,11.187603,11.25287342,11.12871933,11.3039093,11.79768276
"1367652_at",7.666205883,5.280599117,8.18651104,5.267148972,7.011108875,10.06380272
"1367653_a_at",12.2987051,12.67268848,12.66005325,12.77771568,12.69799995,12.56633854
"1367654_at",11.82564068,11.44261551,11.40491581,11.38223648,11.25919056,11.29402351
"1367655_at",12.4204092,11.65628624,12.07193279,11.61485767,11.78276253,12.10313797
"1367656_at",11.30389595,11.66020393,11.60732555,11.55716133,11.65668488,11.56045151
"1367657_at",12.08926392,12.22978783,12.18877888,11.86372375,12.02371311,12.21472645
"1367658_at",5.695048809,5.40896368,5.517347813,5.707872391,5.60378027,5.392680645
"1367659_s_at",9.954042435,10.42512035,10.56699467,10.86228561,10.97700405,10.92134285
"1367660_at",12.35373116,12.87853432,13.00371265,13.24052238,13.28033638,12.93980789
"1367661_at",12.91066265,12.92238331,12.75095367,12.85106468,12.53838444,12.29322815
"1367662_at",10.64644814,11.18044281,11.07693481,11.36849403,11.35502243,11.39251804
"1367663_at",11.51917744,11.96309185,11.95154381,12.02642727,12.2071991,12.28903103
"1367664_at",13.10912132,13.06154537,13.07740593,13.09496593,13.08395576,12.90540409
"1367665_at",13.22336197,13.26659012,13.34901428,13.35905457,13.33141327,13.13800621
"1367666_at",11.68933582,11.48965073,11.47158432,11.5309515,11.34155846,11.50025082
"1367667_at",12.07507515,12.36902809,12.51053905,12.13581562,12.30130863,11.85580921
"1367668_a_at",11.64471912,11.03983974,11.79611874,10.39189911,11.49197102,11.52711678
"1367669_a_at",10.75864697,10.48551464,10.83658886,10.41604042,10.76406288,10.96614456
"1367670_at",10.90272522,11.66235924,11.68971252,11.71857929,11.74797153,11.75749207
"1367671_at",11.5488348,11.17756081,11.32715893,11.02441883,10.91669464,10.78443336
"1367672_at",9.658890724,9.934818268,10.11807632,10.21976185,10.50060654,10.48171997
"1367673_at",8.834475517,7.679454327,8.500904083,7.407431602,7.984370708,9.870594025
"1367674_at",10.34795952,10.35630798,10.08332253,10.1854353,10.01655006,10.39474773
"1367675_at",9.443871498,9.527311325,9.624444962,9.331149101,9.44017601,9.446418762
"1367676_at",10.60708523,9.713082314,10.00972462,9.767126083,9.521927834,9.746632576
"1367677_at",11.21501446,11.19811249,11.02275848,11.19026947,11.13891602,11.29236317
"1367678_at",11.18958664,11.95179653,11.97796059,12.15973759,12.3044796,12.40931797
"1367679_at",3.942695856,4.902775288,5.652199745,7.522146225,7.584253788,8.639137268
"1367680_at",9.612418175,9.841496468,9.942811012,10.25657558,10.40432262,10.46361542
"1367681_at",12.19342899,12.48936367,12.28311348,12.42303658,11.92235565,11.62242794
"1367682_at",9.03491497,8.228725433,8.58445549,8.393278122,8.928315163,9.651720047
"1367683_at",11.78217793,11.85005283,11.98644257,11.92149639,12.07074261,12.08834839
"1367684_at",4.011896133,3.37754631,3.903260946,4.008042336,3.612408638,3.446621895
"1367685_at",13.06825542,13.05847454,12.90606117,12.96169853,12.96180439,13.01605034
"1367686_at",11.74850464,11.46105862,11.57001591,11.62432575,11.30459023,11.29500675
"1367687_a_at",12.55866051,12.6341486,12.59553146,12.48743725,12.48288345,12.55209541
"1367688_at",8.829559326,8.899094582,8.809378624,8.903217316,8.801608086,8.852488518
"1367689_a_at",10.26128197,10.79655838,11.0271492,11.41165924,11.41666508,11.53863335
"1367690_at",12.26968384,12.01134586,12.03701305,11.71797276,11.79028416,12.00064754
"1367691_at",12.18063164,12.37640953,12.24559212,12.07528019,12.03409481,12.04734421
"1367692_at",4.70362854,4.890916348,4.325534821,4.214034081,4.228040218,4.484484196
"1367693_at",11.78486538,11.78447914,11.8173008,11.7939291,11.71292591,11.82690239
"1367694_at",12.25420189,12.52498245,12.62011242,12.96558666,12.94191742,12.78410912
"1367695_at",9.549460411,9.910148621,9.900551796,9.700078964,9.932584763,10.07639694
"1367696_at",11.60789776,11.1504879,11.23757267,10.9022665,11.05728531,11.36871338
"1367697_at",9.731449127,9.930145264,9.746379852,9.874902725,9.777770996,10.2602253
"1367698_a_at",10.59037685,9.747504234,9.911084175,9.68210125,9.690519333,10.1691618
"1367699_at",8.534597397,8.196302414,8.481464386,8.237475395,8.158943176,8.565675735
"1367700_at",9.344695091,8.001831055,8.223513603,6.624697208,7.786426544,9.327699661
"1367701_at",9.081745148,8.345741272,8.55516243,8.587645531,8.465135574,8.551542282
"1367702_at",10.547925,11.19671726,11.3094244,11.84403896,11.90864372,11.95962334
"1367703_at",3.37836647,4.087515354,3.683921099,4.155207157,4.475934029,4.522378922
"1367704_at",10.03604984,10.01169395,10.05996799,9.812601089,9.98760128,10.20892143
"1367705_at",7.613472462,7.259625912,7.274091244,6.941766262,7.529820442,7.792069435
"1367706_at",11.62507439,11.96646404,11.86938667,11.77208138,11.99239349,12.08869648
"1367707_at",8.166242599,7.899227142,8.293077469,8.373371124,8.113232613,8.173918724
"1367708_a_at",10.07263851,9.935614586,10.32221889,10.31569195,10.19670963,9.883984566
"1367709_at",13.08621979,12.98264217,13.14764023,13.08621216,13.14702988,12.91148472
"1367710_at",9.508441925,9.739719391,9.647370338,9.766936302,9.765278816,9.889230728
"1367711_at",11.64450836,11.94689178,11.8851881,11.99974918,11.95850658,11.93368626
"1367712_at",11.01194191,10.72936058,10.30519581,10.23104668,10.15851593,9.494454384
"1367713_at",10.68474197,10.83028603,10.85334587,10.8720417,10.84537888,10.4744978
"1367714_at",9.267471313,9.234581947,9.102153778,9.181331635,8.973207474,9.156233788
"1367715_at",10.40926743,10.6074543,10.36070442,10.48741627,10.54197788,10.74082661
"1367716_at",9.58519268,9.491974831,9.648077965,9.433300018,9.605140686,9.718606949
"1367717_at",13.26465416,13.22375774,13.19903088,13.27435398,13.24559593,13.27401161
"1367718_at",8.810560226,9.316068649,9.369894981,9.934016228,9.80193615,9.855392456
"1367719_at",10.29118538,10.76919365,10.70755863,10.90556145,10.89477158,10.87095451
"1367720_at",8.11998558,8.65789032,8.693723679,8.776707649,8.958547592,8.863358498
"1367721_at",10.33370972,9.835978508,9.99512291,9.299251556,9.683030128,9.226797104
"1367722_at",11.48784542,10.78606129,11.34643269,10.98041058,11.45773888,11.82713318
"1367723_a_at",8.725707054,9.103752136,9.368989944,9.908516884,9.20127964,9.261218071
"1367724_a_at",10.86106968,10.74098682,10.84034348,10.55566883,10.70989037,10.63402939
"1367725_at",8.366166115,8.999111176,8.344467163,9.003479958,8.72354126,9.129663467
"1367726_at",8.517148018,8.5806427,8.233589172,8.552164078,8.553565025,8.986016273
"1367727_at",9.404304504,9.221364021,9.235600471,9.186712265,9.0779562,9.411569595
"1367728_at",9.112392426,9.168704987,9.304795265,9.375326157,9.292789459,9.373167038
"1367729_at",11.36551762,11.01589584,11.09599781,10.63490772,10.74073219,10.99949265
"1367730_at",9.969109535,9.754332542,9.830109596,9.913140297,9.748021126,9.5566082
"1367731_at",8.963470459,9.703707695,9.24283123,9.206699371,9.171107292,8.921783447
"1367732_at",10.88491917,10.72562027,10.69599533,10.73713684,10.30727673,10.26381779
"1367733_at",6.583184719,5.760354996,7.154310703,5.708467484,7.017889977,7.741449833
"1367734_at",11.4226408,11.77640915,11.6645422,11.8590889,11.87272549,11.90301704
"1367735_at",11.81116962,12.295228,12.23321629,12.61758423,12.62668514,12.69168568
"1367736_at",10.89558983,10.9676342,11.00953007,10.85310555,11.02919769,11.0335722
"1367737_at",11.08259487,10.67084599,10.75846004,10.34030819,10.44583321,11.04575348
"1367738_at",9.16638279,9.726207733,9.240607262,8.9956007,9.134899139,9.866123199
"1367739_at",11.12681675,11.76763153,12.26293278,12.60409546,12.63260078,12.53351116
"1367740_at",9.776230812,9.578357697,9.497284889,9.148078918,10.01886654,9.874524117
"1367741_at",10.56752205,10.79246902,10.92758274,11.46798801,11.14002991,11.25637817
"1367742_at",10.11076832,10.97380733,11.04786777,11.82483959,11.85606098,11.81509399
"1367743_at",8.653617859,8.550918579,8.164441109,7.947880745,8.08309269,8.699225426
"1367744_at",9.939029694,9.725197792,9.600607872,9.512825012,9.150835037,9.621370316
"1367745_at",8.091194153,7.801058769,7.940690994,8.366336823,8.241130829,8.58595562
"1367746_a_at",9.795152664,9.796022415,9.820665359,9.723896027,9.807639122,10.30955315
"1367747_at",9.677419662,9.771780968,9.799526215,9.745236397,9.720643997,9.85492897
"1367748_at",10.00491905,9.683550835,9.572492599,9.66467762,9.599521637,9.929754257
"1367749_at",12.41747856,10.18017006,11.20376778,9.092123985,11.10577393,11.7440176
"1367750_at",9.567593575,9.384795189,9.433258057,9.447169304,9.384354591,9.921427727
"1367751_at",7.645623684,7.843375206,8.017564774,8.029220581,8.129642487,8.253343582
"1367752_at",8.72834301,8.859835625,8.465363503,8.73500824,8.258146286,8.021537781
"1367753_at",10.27358913,10.16410446,9.97945118,10.13622189,9.79087925,10.37678337
"1367754_s_at",7.481777668,7.414084911,7.602410793,7.451676846,7.483677387,8.008140564
"1367755_at",7.304162025,6.624863625,6.691986561,5.160925388,6.106544495,6.852841377
"1367756_at",8.83267498,9.788629532,9.828838348,9.736231804,10.02538967,9.817995071
"1367757_at",12.90820313,12.99033165,13.00022411,13.1014452,13.0662117,12.97320366
"1367758_at",4.051231861,4.064942837,4.34403944,4.224098206,3.523709774,4.170117855
"1367759_at",10.50464249,9.80718708,9.413847923,9.489676476,10.15882015,10.80375195
"1367760_at",9.992663383,10.15413475,10.26270676,10.41156387,10.1953001,10.04777718
"1367761_at",10.39243698,10.23769951,10.41850758,10.20019054,10.08329678,10.14066601
"1367762_at",6.226998329,6.391048908,6.253123283,6.221377373,6.382581234,6.5626297
"1367763_at",10.3536644,10.59899712,10.92738724,11.14948559,11.16584778,11.29204178
"1367764_at",12.18923569,12.64075565,12.39615345,12.62994289,12.60534573,12.75190449
"1367765_at",10.28865528,9.518758774,10.02884007,9.379014015,9.989563942,10.72298431
"1367766_at",12.46546459,12.54709244,12.49690437,12.46652508,12.51045704,12.54574299
"1367767_at",7.716999054,8.163765907,8.347553253,8.161103249,8.543437958,8.339387894
"1367768_at",10.14311695,9.464960098,9.182640076,9.112927437,8.327324867,8.568721771
"1367769_at",10.43181419,10.53714943,10.60128212,10.38864231,10.37085342,10.27141666
"1367770_at",11.46640301,11.45097256,11.52067852,11.34261322,11.22637463,11.28348827
"1367771_at",10.18888569,10.22987747,10.30247211,10.314785,10.25801373,10.54648209
"1367772_at",9.401547432,9.35852623,9.405582428,9.379059792,9.38841629,9.414018631
"1367773_at",9.907315254,9.601142883,9.750587463,9.306984901,9.347140312,9.394784927
"1367774_at",11.12417126,10.84734821,10.59875107,11.39535809,11.05236912,11.7925787
